City,Date,High,Low,Precipitation
San Francisco,4/11/2012,15.0,9.44,0.08
San Francisco,4/12/2012,16.11,8.33,2.84
San Francisco,4/13/2012,12.78,8.33,1.93
San Francisco,4/14/2012,15.56,8.89,0.0
San Francisco,4/15/2012,17.78,10.56,0.0
San Francisco,4/16/2012,16.67,10.0,0.0
San Francisco,4/17/2012,16.11,11.11,0.0
San Francisco,4/18/2012,18.33,10.56,0.0
San Francisco,4/19/2012,20.0,12.78,0.0
San Francisco,4/20/2012,25.56,12.78,0.0
San Francisco,4/21/2012,26.67,13.33,0.0
San Francisco,4/22/2012,20.56,11.11,0.0
San Francisco,4/23/2012,19.44,12.22,0.0
San Francisco,4/24/2012,20.56,15.0,0.0
San Francisco,4/25/2012,21.11,14.44,1.02
San Francisco,4/26/2012,16.11,11.11,0.08
San Francisco,4/27/2012,17.78,9.44,0.0
San Francisco,4/28/2012,17.78,10.56,0.0
San Francisco,4/29/2012,21.67,10.0,0.0
San Francisco,4/30/2012,21.11,10.0,0.0
San Francisco,5/1/2012,15.0,9.44,0.0
San Francisco,5/2/2012,14.44,8.89,0.0
San Francisco,5/3/2012,17.22,10.56,0.0
San Francisco,5/4/2012,16.11,10.0,0.0
San Francisco,5/5/2012,20.56,8.33,0.0
San Francisco,5/6/2012,25.56,9.44,0.0
San Francisco,5/7/2012,28.33,10.56,0.0
San Francisco,5/8/2012,24.44,10.0,0.0
San Francisco,5/9/2012,17.78,10.56,0.0
San Francisco,5/10/2012,25.0,9.44,0.0
San Francisco,5/11/2012,25.56,10.0,0.0
San Francisco,5/12/2012,19.44,8.89,0.0
San Francisco,5/13/2012,18.89,10.0,0.0
San Francisco,5/14/2012,18.89,11.67,0.0
San Francisco,5/15/2012,16.11,10.56,0.0
San Francisco,5/16/2012,15.0,10.0,0.0
San Francisco,5/17/2012,16.11,10.0,0.0
San Francisco,5/18/2012,19.44,8.89,0.0
San Francisco,5/19/2012,20.0,9.44,0.0
San Francisco,5/20/2012,22.22,11.11,0.0
San Francisco,5/21/2012,18.33,11.11,0.0
San Francisco,5/22/2012,17.78,11.11,0.0
San Francisco,5/23/2012,17.78,11.11,0.0
San Francisco,5/24/2012,17.22,10.0,0.0
San Francisco,5/25/2012,16.67,10.0,0.0
San Francisco,5/26/2012,15.56,9.44,0.0
San Francisco,5/27/2012,16.11,11.11,0.0
San Francisco,5/28/2012,17.22,10.56,0.0
San Francisco,5/29/2012,18.33,10.56,0.0
San Francisco,5/30/2012,19.44,10.0,0.0
San Francisco,5/31/2012,25.56,10.56,0.0
San Francisco,6/1/2012,20.56,11.67,0.0
San Francisco,6/2/2012,19.44,11.11,0.0
San Francisco,6/3/2012,20.0,10.56,0.0
San Francisco,6/4/2012,16.11,11.67,0.23
San Francisco,6/5/2012,17.22,10.0,0.0
San Francisco,6/6/2012,17.22,10.0,0.0
San Francisco,6/7/2012,19.44,10.56,0.0
San Francisco,6/8/2012,17.78,10.56,0.0
San Francisco,6/9/2012,21.11,10.0,0.0
San Francisco,6/10/2012,29.44,13.33,0.0
San Francisco,6/11/2012,26.67,12.22,0.0
San Francisco,6/12/2012,23.33,11.67,0.0
San Francisco,6/13/2012,18.89,11.11,0.0
San Francisco,6/14/2012,18.33,11.11,0.0
San Francisco,6/15/2012,23.33,10.0,0.0
San Francisco,6/16/2012,30.56,12.78,0.0
San Francisco,6/17/2012,22.78,12.78,0.0
San Francisco,6/18/2012,21.67,12.22,0.0
San Francisco,6/19/2012,23.33,11.67,0.0
San Francisco,6/20/2012,26.11,12.22,0.0
San Francisco,6/21/2012,15.56,11.11,0.0
San Francisco,6/22/2012,20.56,11.11,0.0
San Francisco,6/23/2012,18.89,11.67,0.0
San Francisco,6/24/2012,19.44,11.67,0.0
San Francisco,6/25/2012,20.56,11.67,0.0
San Francisco,6/26/2012,20.56,12.22,0.0
San Francisco,6/27/2012,21.11,11.67,0.0
San Francisco,6/28/2012,20.0,12.78,0.0
San Francisco,6/29/2012,20.0,13.33,0.0
San Francisco,6/30/2012,21.67,14.44,0.0
San Francisco,7/1/2012,20.0,14.44,0.0
San Francisco,7/2/2012,19.44,12.78,0.0
San Francisco,7/3/2012,20.56,12.78,0.0
San Francisco,7/4/2012,22.22,12.22,0.0
San Francisco,7/5/2012,18.33,12.78,0.0
San Francisco,7/6/2012,20.0,12.78,0.0
San Francisco,7/7/2012,23.89,11.67,0.0
San Francisco,7/8/2012,17.78,11.67,0.0
San Francisco,7/9/2012,18.33,11.67,0.0
San Francisco,7/10/2012,23.33,10.56,0.0
San Francisco,7/11/2012,25.0,11.11,0.0
San Francisco,7/12/2012,18.89,11.67,0.0
San Francisco,7/13/2012,17.22,11.67,0.0
San Francisco,7/14/2012,20.56,12.22,0.0
San Francisco,7/15/2012,20.56,12.22,0.0
San Francisco,7/16/2012,18.89,13.33,0.0
San Francisco,7/17/2012,21.11,13.89,0.0
San Francisco,7/18/2012,20.0,13.89,0.0
San Francisco,7/19/2012,21.67,12.78,0.0
San Francisco,7/20/2012,21.67,13.89,0.0
San Francisco,7/21/2012,27.78,13.33,0.0
San Francisco,7/22/2012,21.67,12.22,0.0
San Francisco,7/23/2012,23.33,13.33,0.0
San Francisco,7/24/2012,23.33,14.44,0.0
San Francisco,7/25/2012,22.22,13.89,0.0
San Francisco,7/26/2012,21.11,13.33,0.0
San Francisco,7/27/2012,22.22,12.78,0.0
San Francisco,7/28/2012,18.89,12.22,0.0
San Francisco,7/29/2012,21.11,12.22,0.0
San Francisco,7/30/2012,24.44,12.22,0.0
San Francisco,7/31/2012,20.0,12.78,0.0
San Francisco,8/1/2012,21.11,11.67,0.0
San Francisco,8/2/2012,21.11,11.67,0.0
San Francisco,8/3/2012,21.67,11.67,0.0
San Francisco,8/4/2012,18.33,12.22,0.0
San Francisco,8/5/2012,20.56,13.89,0.0
San Francisco,8/6/2012,20.56,13.33,0.0
San Francisco,8/7/2012,20.56,13.33,0.0
San Francisco,8/8/2012,22.22,12.78,0.0
San Francisco,8/9/2012,22.22,12.22,0.0
San Francisco,8/10/2012,18.89,11.67,0.0
San Francisco,8/11/2012,21.67,11.11,0.0
San Francisco,8/12/2012,18.33,11.67,0.0
San Francisco,8/13/2012,21.11,11.67,0.0
San Francisco,8/14/2012,20.0,12.22,0.0
San Francisco,8/15/2012,20.56,13.89,0.0
San Francisco,8/16/2012,21.11,12.78,0.0
San Francisco,8/17/2012,18.33,12.78,0.0
San Francisco,8/18/2012,20.0,13.33,0.0
San Francisco,8/19/2012,18.33,11.67,0.0
San Francisco,8/20/2012,17.78,11.11,0.0
San Francisco,8/21/2012,18.33,12.22,0.0
San Francisco,8/22/2012,20.0,12.22,0.0
San Francisco,8/23/2012,19.44,12.22,0.0
San Francisco,8/24/2012,21.67,11.67,0.0
San Francisco,8/25/2012,19.44,11.67,0.0
San Francisco,8/26/2012,19.44,13.89,0.0
San Francisco,8/27/2012,23.89,14.44,0.0
San Francisco,8/28/2012,24.44,13.89,0.0
San Francisco,8/29/2012,26.67,12.22,0.0
San Francisco,8/30/2012,19.44,12.22,0.0
San Francisco,8/31/2012,16.67,13.89,0.0
San Francisco,9/1/2012,20.0,11.67,0.0
San Francisco,9/2/2012,23.33,11.11,0.0
San Francisco,9/3/2012,23.33,11.11,0.0
San Francisco,9/4/2012,17.78,10.56,0.0
San Francisco,9/5/2012,18.33,12.22,0.0
San Francisco,9/6/2012,19.44,12.78,0.0
San Francisco,9/7/2012,20.0,12.22,0.0
San Francisco,9/8/2012,17.78,13.33,0.0
San Francisco,9/9/2012,20.0,12.78,0.0
San Francisco,9/10/2012,23.89,11.67,0.0
San Francisco,9/11/2012,21.67,12.22,0.0
San Francisco,9/12/2012,19.44,12.22,0.0
San Francisco,9/13/2012,18.89,11.67,0.0
San Francisco,9/14/2012,18.33,12.22,0.0
San Francisco,9/15/2012,18.33,11.67,0.0
San Francisco,9/16/2012,18.89,10.56,0.0
San Francisco,9/17/2012,18.89,12.22,0.0
San Francisco,9/18/2012,18.33,11.67,0.0
San Francisco,9/19/2012,17.78,12.78,0.0
San Francisco,9/20/2012,17.78,12.22,0.0
San Francisco,9/21/2012,21.11,12.22,0.0
San Francisco,9/22/2012,22.78,10.56,0.0
San Francisco,9/23/2012,21.67,10.0,0.0
San Francisco,9/24/2012,20.0,10.56,0.0
San Francisco,9/25/2012,20.0,11.11,0.0
San Francisco,9/26/2012,18.33,11.11,0.0
San Francisco,9/27/2012,21.11,10.56,0.0
San Francisco,9/28/2012,20.56,11.11,0.0
San Francisco,9/29/2012,19.44,11.67,0.0
San Francisco,9/30/2012,27.78,11.11,0.0
San Francisco,10/1/2012,32.78,13.89,0.0
San Francisco,10/2/2012,33.89,16.67,0.0
San Francisco,10/3/2012,26.11,15.56,0.0
San Francisco,10/4/2012,22.22,15.0,0.0
San Francisco,10/5/2012,22.22,15.0,0.0
San Francisco,10/6/2012,22.22,13.33,0.0
San Francisco,10/7/2012,21.11,12.78,0.0
San Francisco,10/8/2012,20.56,11.67,0.0
San Francisco,10/9/2012,20.56,12.22,0.03
San Francisco,10/10/2012,19.44,13.33,0.0
San Francisco,10/11/2012,15.0,13.33,0.0
San Francisco,10/12/2012,18.33,12.78,0.05
San Francisco,10/13/2012,22.22,11.11,0.0
San Francisco,10/14/2012,21.67,13.33,0.0
San Francisco,10/15/2012,22.22,12.78,0.0
San Francisco,10/16/2012,22.22,11.67,0.0
San Francisco,10/17/2012,30.0,12.78,0.0
San Francisco,10/18/2012,30.0,14.44,0.0
San Francisco,10/19/2012,21.11,13.89,0.0
San Francisco,10/20/2012,18.89,12.22,0.0
San Francisco,10/21/2012,16.67,11.67,0.0
San Francisco,10/22/2012,17.78,12.78,0.97
San Francisco,10/23/2012,17.22,11.11,0.13
San Francisco,10/24/2012,18.33,11.67,0.41
San Francisco,10/25/2012,18.89,12.78,0.08
San Francisco,10/26/2012,21.67,10.0,0.0
San Francisco,10/27/2012,25.56,12.78,0.0
San Francisco,10/28/2012,22.22,13.33,0.0
San Francisco,10/29/2012,21.11,11.67,0.0
San Francisco,10/30/2012,18.89,11.11,0.0
San Francisco,10/31/2012,17.78,13.89,0.13
San Francisco,11/1/2012,18.89,12.78,0.76
San Francisco,11/2/2012,18.33,10.0,0.0
San Francisco,11/3/2012,21.67,10.56,0.0
San Francisco,11/4/2012,24.44,12.78,0.0
San Francisco,11/5/2012,26.11,13.33,0.0
San Francisco,11/6/2012,25.56,13.33,0.0
San Francisco,11/7/2012,17.78,11.67,0.0
San Francisco,11/8/2012,16.11,9.44,0.05
San Francisco,11/9/2012,13.89,7.78,0.05
San Francisco,11/10/2012,15.0,8.89,0.0
San Francisco,11/11/2012,15.56,6.11,0.0
San Francisco,11/12/2012,17.22,6.11,0.0
San Francisco,11/13/2012,18.33,8.33,0.0
San Francisco,11/14/2012,20.0,10.0,0.0
San Francisco,11/15/2012,18.89,8.89,0.0
San Francisco,11/16/2012,17.22,12.22,0.89
San Francisco,11/17/2012,17.78,12.22,1.35
San Francisco,11/18/2012,16.67,11.11,0.0
San Francisco,11/19/2012,19.44,11.11,0.0
San Francisco,11/20/2012,18.89,13.89,0.43
San Francisco,11/21/2012,17.78,11.11,0.81
San Francisco,11/22/2012,17.78,8.33,0.0
San Francisco,11/23/2012,18.33,8.89,0.0
San Francisco,11/24/2012,19.44,9.44,0.0
San Francisco,11/25/2012,19.44,10.56,0.0
San Francisco,11/26/2012,15.56,8.33,0.0
San Francisco,11/27/2012,16.11,9.44,0.0
San Francisco,11/28/2012,17.22,13.33,0.79
San Francisco,11/29/2012,17.78,12.78,0.2
San Francisco,11/30/2012,17.22,13.33,4.98
San Francisco,12/1/2012,17.78,14.44,2.08
San Francisco,12/2/2012,17.78,10.56,2.34
San Francisco,12/3/2012,15.0,7.78,0.0
San Francisco,12/4/2012,16.67,11.11,0.0
San Francisco,12/5/2012,16.67,14.44,1.27
San Francisco,12/6/2012,15.56,10.56,0.0
San Francisco,12/7/2012,15.56,7.78,0.0
San Francisco,12/8/2012,15.0,7.78,0.0
San Francisco,12/9/2012,18.33,7.78,0.0
San Francisco,12/10/2012,18.89,11.11,0.0
San Francisco,12/11/2012,14.44,7.78,0.0
San Francisco,12/12/2012,12.78,7.78,0.25
San Francisco,12/13/2012,12.22,5.56,0.0
San Francisco,12/14/2012,11.67,5.56,0.0
San Francisco,12/15/2012,9.44,4.44,0.3
San Francisco,12/16/2012,13.89,8.33,0.03
San Francisco,12/17/2012,15.0,10.0,0.38
San Francisco,12/18/2012,11.67,6.67,0.0
San Francisco,12/19/2012,10.56,2.22,0.0
San Francisco,12/20/2012,15.56,2.78,0.0
San Francisco,12/21/2012,14.44,11.11,0.81
San Francisco,12/22/2012,15.0,10.0,1.45
San Francisco,12/23/2012,16.11,10.56,3.43
San Francisco,12/24/2012,13.33,7.78,0.0
San Francisco,12/25/2012,12.22,6.67,2.29
San Francisco,12/26/2012,12.78,8.89,0.51
San Francisco,12/27/2012,12.22,7.78,0.0
San Francisco,12/28/2012,10.0,5.0,0.43
San Francisco,12/29/2012,12.22,6.67,0.28
San Francisco,12/30/2012,12.78,4.44,0.0
San Francisco,12/31/2012,11.67,2.78,0.0
San Francisco,1/1/2013,11.67,5.56,0.0
San Francisco,1/2/2013,12.78,2.78,0.0
San Francisco,1/3/2013,11.67,2.78,0.0
San Francisco,1/4/2013,12.78,4.44,0.0
San Francisco,1/5/2013,11.67,5.0,0.15
San Francisco,1/6/2013,11.11,8.33,0.0
San Francisco,1/7/2013,13.89,5.0,0.0
San Francisco,1/8/2013,13.33,6.11,0.0
San Francisco,1/9/2013,12.78,6.11,0.1
San Francisco,1/10/2013,10.56,6.67,0.0
San Francisco,1/11/2013,11.11,6.67,0.0
San Francisco,1/12/2013,9.44,3.33,0.0
San Francisco,1/13/2013,10.0,2.22,0.0
San Francisco,1/14/2013,11.11,2.22,0.0
San Francisco,1/15/2013,12.22,1.11,0.0
San Francisco,1/16/2013,11.11,2.22,0.0
San Francisco,1/17/2013,15.0,3.33,0.0
San Francisco,1/18/2013,16.67,3.89,0.0
San Francisco,1/19/2013,15.56,3.89,0.0
San Francisco,1/20/2013,16.67,3.89,0.0
San Francisco,1/21/2013,13.33,3.33,0.0
San Francisco,1/22/2013,13.89,5.0,0.0
San Francisco,1/23/2013,12.78,10.0,0.25
San Francisco,1/24/2013,13.33,10.0,0.0
San Francisco,1/25/2013,17.22,10.56,0.0
San Francisco,1/26/2013,13.33,9.44,0.0
San Francisco,1/27/2013,12.22,6.67,0.0
San Francisco,1/28/2013,13.33,7.22,0.0
San Francisco,1/29/2013,13.33,7.22,0.0
San Francisco,1/30/2013,16.11,6.11,0.0
San Francisco,1/31/2013,16.67,5.56,0.0
San Francisco,2/1/2013,17.78,6.67,0.0
San Francisco,2/2/2013,13.33,8.33,0.0
San Francisco,2/3/2013,13.33,8.33,0.0
San Francisco,2/4/2013,12.22,6.67,0.0
San Francisco,2/5/2013,12.78,8.33,0.0
San Francisco,2/6/2013,13.33,4.44,0.0
San Francisco,2/7/2013,12.78,5.56,0.36
San Francisco,2/8/2013,11.11,5.0,0.28
San Francisco,2/9/2013,13.33,5.0,0.0
San Francisco,2/10/2013,15.0,3.33,0.0
San Francisco,2/11/2013,17.22,5.0,0.0
San Francisco,2/12/2013,14.44,5.0,0.0
San Francisco,2/13/2013,15.0,5.0,0.0
San Francisco,2/14/2013,20.0,5.56,0.0
San Francisco,2/15/2013,20.0,7.78,0.0
San Francisco,2/16/2013,18.89,8.89,0.0
San Francisco,2/17/2013,15.0,8.89,0.0
San Francisco,2/18/2013,11.11,7.22,0.0
San Francisco,2/19/2013,9.44,5.0,1.07
San Francisco,2/20/2013,12.78,4.44,0.0
San Francisco,2/21/2013,13.89,6.67,0.0
San Francisco,2/22/2013,15.56,4.44,0.0
San Francisco,2/23/2013,13.33,8.33,0.0
San Francisco,2/24/2013,15.56,7.78,0.0
San Francisco,2/25/2013,14.44,6.11,0.0
San Francisco,2/26/2013,17.22,5.0,0.0
San Francisco,2/27/2013,17.78,4.44,0.0
San Francisco,2/28/2013,15.56,7.78,0.0
San Francisco,3/1/2013,21.67,7.78,0.0
San Francisco,3/2/2013,17.22,10.56,0.0
San Francisco,3/3/2013,15.0,9.44,0.0
San Francisco,3/4/2013,13.33,7.78,0.0
San Francisco,3/5/2013,13.33,6.11,0.36
San Francisco,3/6/2013,12.78,7.22,0.15
San Francisco,3/7/2013,12.78,6.11,0.2
San Francisco,3/8/2013,12.78,7.78,0.0
San Francisco,3/9/2013,16.11,6.67,0.0
San Francisco,3/10/2013,18.89,6.11,0.0
San Francisco,3/11/2013,17.78,6.11,0.0
San Francisco,3/12/2013,19.44,8.33,0.0
San Francisco,3/13/2013,23.89,7.22,0.0
San Francisco,3/14/2013,16.11,8.33,0.0
San Francisco,3/15/2013,17.78,7.78,0.0
San Francisco,3/16/2013,16.67,8.33,0.0
San Francisco,3/17/2013,16.67,8.89,0.0
San Francisco,3/18/2013,15.56,7.22,0.0
San Francisco,3/19/2013,17.78,8.89,0.05
San Francisco,3/20/2013,16.67,10.0,0.03
San Francisco,3/21/2013,15.0,6.67,0.0
San Francisco,3/22/2013,17.22,6.11,0.0
San Francisco,3/23/2013,18.33,6.11,0.0
San Francisco,3/24/2013,16.11,6.67,0.0
San Francisco,3/25/2013,13.33,8.33,0.0
San Francisco,3/26/2013,16.11,8.89,0.0
San Francisco,3/27/2013,17.78,10.0,0.0
San Francisco,3/28/2013,19.44,11.67,0.0
San Francisco,3/29/2013,23.33,10.0,0.0
San Francisco,3/30/2013,17.78,11.11,0.2
San Francisco,3/31/2013,18.33,12.22,0.25
San Francisco,4/1/2013,18.33,11.11,0.36
San Francisco,4/2/2013,15.56,10.0,0.0
San Francisco,4/3/2013,20.0,9.44,0.0
San Francisco,4/4/2013,17.78,11.67,0.79
San Francisco,4/5/2013,17.78,12.22,0.0
San Francisco,4/6/2013,16.67,11.67,0.03
San Francisco,4/7/2013,16.67,10.0,0.03
San Francisco,4/8/2013,17.22,9.44,0.0
San Francisco,4/9/2013,20.0,10.0,0.0
San Francisco,4/10/2013,26.67,10.56,0.0
San Francisco,4/11/2013,18.33,9.44,0.0
San Francisco,4/12/2013,17.22,8.33,0.0
San Francisco,4/13/2013,16.11,8.89,0.0
San Francisco,4/14/2013,15.56,8.33,0.0
San Francisco,4/15/2013,13.89,7.78,0.0
San Francisco,4/16/2013,16.67,7.22,0.0
San Francisco,4/17/2013,19.44,10.0,0.0
San Francisco,4/18/2013,22.78,8.33,0.0
San Francisco,4/19/2013,22.22,9.44,0.0
San Francisco,4/20/2013,22.78,10.0,0.0
San Francisco,4/21/2013,25.56,9.44,0.0
San Francisco,4/22/2013,28.33,10.56,0.0
San Francisco,4/23/2013,24.44,9.44,0.0
San Francisco,4/24/2013,20.0,8.33,0.0
San Francisco,4/25/2013,18.33,11.67,0.0
San Francisco,4/26/2013,16.11,10.0,0.0
San Francisco,4/27/2013,16.11,9.44,0.0
San Francisco,4/28/2013,21.67,8.33,0.0
San Francisco,4/29/2013,26.67,11.11,0.0
San Francisco,4/30/2013,21.11,10.0,0.0
San Francisco,5/1/2013,25.56,12.78,0.0
San Francisco,5/2/2013,31.67,13.33,0.0
San Francisco,5/3/2013,29.44,13.33,0.0
San Francisco,5/4/2013,28.89,12.22,0.0
San Francisco,5/5/2013,21.11,13.33,0.0
San Francisco,5/6/2013,21.11,15.0,0.0
San Francisco,5/7/2013,21.67,11.67,0.0
San Francisco,5/8/2013,16.11,11.67,0.0
San Francisco,5/9/2013,16.67,11.11,0.0
San Francisco,5/10/2013,15.56,10.56,0.0
San Francisco,5/11/2013,20.56,10.56,0.0
San Francisco,5/12/2013,20.56,11.67,0.0
San Francisco,5/13/2013,18.33,10.56,0.0
San Francisco,5/14/2013,18.33,11.67,0.0
San Francisco,5/15/2013,16.67,11.11,0.0
San Francisco,5/16/2013,17.78,12.22,0.0
San Francisco,5/17/2013,17.78,11.67,0.0
San Francisco,5/18/2013,19.44,11.11,0.0
San Francisco,5/19/2013,23.89,10.56,0.0
San Francisco,5/20/2013,28.33,11.11,0.0
San Francisco,5/21/2013,17.22,9.44,0.0
San Francisco,5/22/2013,16.67,8.89,0.0
San Francisco,5/23/2013,16.67,8.89,0.0
San Francisco,5/24/2013,16.67,9.44,0.0
San Francisco,5/25/2013,15.56,10.0,0.0
San Francisco,5/26/2013,18.89,11.67,0.0
San Francisco,5/27/2013,16.67,12.22,0.03
San Francisco,5/28/2013,18.33,12.78,0.0
San Francisco,5/29/2013,18.33,11.11,0.0
San Francisco,5/30/2013,18.33,10.56,0.0
San Francisco,5/31/2013,23.33,10.0,0.0
San Francisco,6/1/2013,25.0,11.11,0.0
San Francisco,6/2/2013,18.33,10.0,0.0
San Francisco,6/3/2013,22.78,10.56,0.0
San Francisco,6/4/2013,20.56,12.22,0.0
San Francisco,6/5/2013,18.89,12.22,0.0
San Francisco,6/6/2013,18.89,11.67,0.0
San Francisco,6/7/2013,23.33,11.11,0.0
San Francisco,6/8/2013,25.56,13.33,0.0
San Francisco,6/9/2013,21.11,15.0,0.0
San Francisco,6/10/2013,21.11,13.89,0.0
San Francisco,6/11/2013,19.44,12.78,0.0
San Francisco,6/12/2013,19.44,11.11,0.0
San Francisco,6/13/2013,19.44,10.56,0.0
San Francisco,6/14/2013,25.56,11.11,0.0
San Francisco,6/15/2013,16.67,10.56,0.0
San Francisco,6/16/2013,20.0,11.11,0.0
San Francisco,6/17/2013,18.33,11.67,0.0
San Francisco,6/18/2013,18.33,12.22,0.0
San Francisco,6/19/2013,19.44,12.22,0.0
San Francisco,6/20/2013,19.44,11.11,0.0
San Francisco,6/21/2013,21.67,10.56,0.0
San Francisco,6/22/2013,22.78,11.11,0.0
San Francisco,6/23/2013,20.0,12.78,0.0
San Francisco,6/24/2013,18.33,13.33,0.08
San Francisco,6/25/2013,22.22,16.67,0.05
San Francisco,6/26/2013,25.56,16.67,0.0
San Francisco,6/27/2013,25.56,15.56,0.0
San Francisco,6/28/2013,27.78,15.0,0.0
San Francisco,6/29/2013,28.89,16.11,0.0
San Francisco,6/30/2013,21.67,13.89,0.0
San Francisco,7/1/2013,26.11,13.33,0.0
San Francisco,7/2/2013,27.78,14.44,0.0
San Francisco,7/3/2013,26.67,14.44,0.0
San Francisco,7/4/2013,25.0,15.0,0.0
San Francisco,7/5/2013,18.33,12.78,0.0
San Francisco,7/6/2013,22.22,12.78,0.0
San Francisco,7/7/2013,22.22,13.33,0.0
San Francisco,7/8/2013,21.11,13.33,0.0
San Francisco,7/9/2013,21.67,12.22,0.0
San Francisco,7/10/2013,20.56,11.67,0.0
San Francisco,7/11/2013,19.44,11.67,0.0
San Francisco,7/12/2013,19.44,11.67,0.0
San Francisco,7/13/2013,22.78,11.11,0.0
San Francisco,7/14/2013,18.89,11.67,0.0
San Francisco,7/15/2013,20.56,11.67,0.0
San Francisco,7/16/2013,21.67,13.33,0.0
San Francisco,7/17/2013,18.89,12.78,0.0
San Francisco,7/18/2013,20.56,12.22,0.0
San Francisco,7/19/2013,19.44,12.22,0.0
San Francisco,7/20/2013,21.11,12.22,0.0
San Francisco,7/21/2013,20.0,12.22,0.0
San Francisco,7/22/2013,25.56,13.89,0.0
San Francisco,7/23/2013,20.56,13.33,0.0
San Francisco,7/24/2013,21.67,12.78,0.0
San Francisco,7/25/2013,20.0,12.22,0.0
San Francisco,7/26/2013,20.0,12.78,0.0
San Francisco,7/27/2013,21.11,13.33,0.0
San Francisco,7/28/2013,21.67,13.33,0.0
San Francisco,7/29/2013,20.56,12.78,0.0
San Francisco,7/30/2013,20.0,12.78,0.0
San Francisco,7/31/2013,21.11,12.22,0.0
San Francisco,8/1/2013,20.0,13.33,0.0
San Francisco,8/2/2013,20.0,11.67,0.0
San Francisco,8/3/2013,21.11,11.67,0.0
San Francisco,8/4/2013,19.44,12.78,0.0
San Francisco,8/5/2013,19.44,12.78,0.0
San Francisco,8/6/2013,21.11,12.78,0.0
San Francisco,8/7/2013,22.22,13.89,0.0
San Francisco,8/8/2013,20.0,13.33,0.0
San Francisco,8/9/2013,21.11,13.33,0.0
San Francisco,8/10/2013,21.11,14.44,0.0
San Francisco,8/11/2013,18.89,12.78,0.0
San Francisco,8/12/2013,23.33,13.33,0.0
San Francisco,8/13/2013,25.0,12.78,0.0
San Francisco,8/14/2013,21.67,13.33,0.0
San Francisco,8/15/2013,25.0,16.67,0.0
San Francisco,8/16/2013,22.22,15.0,0.0
San Francisco,8/17/2013,22.22,15.0,0.0
San Francisco,8/18/2013,25.56,13.89,0.0
San Francisco,8/19/2013,23.33,15.0,0.0
San Francisco,8/20/2013,24.44,15.0,0.0
San Francisco,8/21/2013,22.22,14.44,0.0
San Francisco,8/22/2013,21.11,14.44,0.0
San Francisco,8/23/2013,18.89,13.89,0.0
San Francisco,8/24/2013,21.67,14.44,0.0
San Francisco,8/25/2013,22.78,16.67,0.0
San Francisco,8/26/2013,21.11,15.0,0.0
San Francisco,8/27/2013,22.22,13.33,0.0
San Francisco,8/28/2013,23.89,15.0,0.0
San Francisco,8/29/2013,23.33,16.11,0.0
San Francisco,8/30/2013,25.56,15.56,0.0
San Francisco,8/31/2013,21.67,13.89,0.0
San Francisco,9/1/2013,23.33,14.44,0.0
San Francisco,9/2/2013,23.89,16.67,0.0
San Francisco,9/3/2013,22.78,15.56,0.0
San Francisco,9/4/2013,23.33,16.11,0.0
San Francisco,9/5/2013,22.22,15.56,0.0
San Francisco,9/6/2013,29.44,13.33,0.0
San Francisco,9/7/2013,31.11,14.44,0.0
San Francisco,9/8/2013,23.33,13.33,0.0
San Francisco,9/9/2013,24.44,12.78,0.0
San Francisco,9/10/2013,23.33,13.89,0.0
San Francisco,9/11/2013,23.33,16.67,0.0
San Francisco,9/12/2013,21.67,15.0,0.0
San Francisco,9/13/2013,18.89,13.89,0.0
San Francisco,9/14/2013,18.89,13.89,0.0
San Francisco,9/15/2013,22.78,14.44,0.0
San Francisco,9/16/2013,21.67,15.0,0.0
San Francisco,9/17/2013,20.0,13.89,0.0
San Francisco,9/18/2013,25.56,12.22,0.0
San Francisco,9/19/2013,26.67,12.22,0.0
San Francisco,9/20/2013,22.78,13.33,0.0
San Francisco,9/21/2013,20.0,14.44,0.58
San Francisco,9/22/2013,21.11,12.78,0.0
San Francisco,9/23/2013,25.56,13.89,0.0
San Francisco,9/24/2013,21.67,14.44,0.0
San Francisco,9/25/2013,19.44,13.33,0.0
San Francisco,9/26/2013,21.67,11.67,0.0
San Francisco,9/27/2013,25.56,12.22,0.0
San Francisco,9/28/2013,25.56,11.67,0.0
San Francisco,9/29/2013,23.89,13.89,0.0
San Francisco,9/30/2013,22.78,15.0,0.0
San Francisco,10/1/2013,20.56,13.33,0.0
San Francisco,10/2/2013,20.56,12.22,0.0
San Francisco,10/3/2013,21.11,12.22,0.0
San Francisco,10/4/2013,24.44,16.11,0.0
San Francisco,10/5/2013,26.67,13.89,0.0
San Francisco,10/6/2013,28.33,13.33,0.0
San Francisco,10/7/2013,26.67,13.33,0.0
San Francisco,10/8/2013,22.22,11.11,0.0
San Francisco,10/9/2013,20.0,11.11,0.0
San Francisco,10/10/2013,21.11,11.67,0.0
San Francisco,10/11/2013,17.22,10.56,0.0
San Francisco,10/12/2013,17.78,8.33,0.0
San Francisco,10/13/2013,22.78,10.56,0.0
San Francisco,10/14/2013,25.0,10.56,0.0
San Francisco,10/15/2013,26.67,11.67,0.0
San Francisco,10/16/2013,26.67,11.67,0.0
San Francisco,10/17/2013,27.22,12.22,0.0
San Francisco,10/18/2013,20.0,10.56,0.0
San Francisco,10/19/2013,23.33,9.44,0.0
San Francisco,10/20/2013,17.78,9.44,0.0
San Francisco,10/21/2013,16.11,8.89,0.0
